,feat_above_sma200,feat_golden_cross,feat_adx_14,feat_days_below_sma200,feat_vix_percentile_60d,feat_trend_strength_20d
2007-04-13,1.0,1.0,15.39210191772454,0.0,0.48333333333333334,0.0012914150656746508
2007-04-16,1.0,1.0,14.879599897942906,0.0,0.45,0.0011860559359814706
2007-04-17,1.0,1.0,14.512135433251316,0.0,0.45,0.0012012443165669
2007-04-18,1.0,1.0,13.823998374956966,0.0,0.48333333333333334,0.0012211171182047135
2007-04-19,1.0,1.0,12.894583283473173,0.0,0.48333333333333334,0.0015235778203736203
2007-04-20,1.0,1.0,13.005679650703422,0.0,0.4,0.0018185895461653476
2007-04-23,1.0,1.0,13.108840563131512,0.0,0.55,0.0020544002935576557
2007-04-24,1.0,1.0,13.695397416483107,0.0,0.55,0.002371136475492933
2007-04-25,1.0,1.0,15.114461436095647,0.0,0.5833333333333334,0.002699689496919421
2007-04-26,1.0,1.0,16.913377173019306,0.0,0.4666666666666667,0.002882987319863246
2007-04-27,1.0,1.0,18.65320660561128,0.0,0.4,0.0030041289458527724
2007-04-30,1.0,1.0,19.1101473359328,0.0,0.7166666666666667,0.002866500157425491
2007-05-01,1.0,1.0,18.820386761000268,0.0,0.6666666666666666,0.0026199525824146465
2007-05-02,1.0,1.0,19.32293103088953,0.0,0.48333333333333334,0.002617647386153942
2007-05-03,1.0,1.0,20.01071515042119,0.0,0.48333333333333334,0.0026741011307283556
2007-05-04,1.0,1.0,20.912125958231176,0.0,0.4,0.002751945975858745
2007-05-07,1.0,1.0,21.74915027976902,0.0,0.5166666666666667,0.0027280823364021407
2007-05-08,1.0,1.0,21.701548609447308,0.0,0.55,0.002736564249558686
2007-05-09,1.0,1.0,22.023436251044814,0.0,0.35,0.002551219985630832
2007-05-10,1.0,1.0,21.240414986192196,0.0,0.6666666666666666,0.002240987776588207
2007-05-11,1.0,1.0,20.513323811686195,0.0,0.38333333333333336,0.002029656166848282
2007-05-14,1.0,1.0,20.057087066918857,0.0,0.6666666666666666,0.0018313099347721908
2007-05-15,1.0,1.0,19.07021325103654,0.0,0.6833333333333333,0.0015086508194714413
2007-05-16,1.0,1.0,17.934492954947597,0.0,0.6,0.0012172191063320476
2007-05-17,1.0,1.0,16.906696864758427,0.0,0.6166666666666667,0.0008747304303776499
2007-05-18,1.0,1.0,16.332670945932552,0.0,0.21666666666666667,0.0006849163156009495
2007-05-21,1.0,1.0,16.99556121864621,0.0,0.5166666666666667,0.0005717860041084267
2007-05-22,1.0,1.0,17.68927126970477,0.0,0.31666666666666665,0.0005027440244762609
2007-05-23,1.0,1.0,18.513642917140768,0.0,0.5,0.0005314381267322384
2007-05-24,1.0,1.0,17.45512105724849,0.0,0.7166666666666667,0.0004236659112222228
2007-05-25,1.0,1.0,16.472207901634235,0.0,0.55,0.0004148701873240949
2007-05-29,1.0,1.0,15.746448530455838,0.0,0.6666666666666666,0.0003135387525484694
2007-05-30,1.0,1.0,15.777627425021505,0.0,0.21666666666666667,0.0002882288326110572
2007-05-31,1.0,1.0,16.384255399725657,0.0,0.3333333333333333,0.00045674168659833465
2007-06-01,1.0,1.0,17.353710130123392,0.0,0.2,0.0006604300333928713
2007-06-04,1.0,1.0,17.879360446410146,0.0,0.5833333333333334,0.000890309390868344
2007-06-05,1.0,1.0,17.705885405826862,0.0,0.7666666666666667,0.0010921074073704936
2007-06-06,1.0,1.0,17.436319736091768,0.0,0.9,0.0011563337303253562
2007-06-07,1.0,1.0,16.699473012385518,0.0,0.9833333333333333,0.0010257644424205
2007-06-08,1.0,1.0,16.329662175318543,0.0,0.9,0.000840196211701005
2007-06-11,1.0,1.0,15.376220144628366,0.0,0.9,0.0008167588844770385
2007-06-12,1.0,1.0,15.11131361174167,0.0,0.9833333333333333,0.0006006647111487897
2007-06-13,1.0,1.0,14.743189842776372,0.0,0.9,0.0004070220752599165
2007-06-14,1.0,1.0,13.894261970359027,0.0,0.7666666666666667,0.00043182292791405934
2007-06-15,1.0,1.0,13.845199304894008,0.0,0.7666666666666667,0.0004768518282110171
2007-06-18,1.0,1.0,13.799641115533632,0.0,0.5833333333333334,0.0006089642924973392
2007-06-19,1.0,1.0,13.35745741666988,0.0,0.23333333333333334,0.0008041449595557474
2007-06-20,1.0,1.0,12.493649383717573,0.0,0.8666666666666667,0.0008623323640640701
2007-06-21,1.0,1.0,12.044117207784836,0.0,0.8,0.0009523704384757643
2007-06-22,1.0,1.0,11.626694472990152,0.0,0.9666666666666667,0.0006715881767768212
2007-06-25,1.0,1.0,11.935281240858265,0.0,0.9666666666666667,0.00038384376599467544
2007-06-26,1.0,1.0,12.385211617569237,0.0,1.0,0.0001122525888027962
2007-06-27,1.0,1.0,12.120469692571907,0.0,0.9166666666666666,0.0001831464549288904
2007-06-28,1.0,1.0,11.373496687971294,0.0,0.9166666666666666,0.00031185947773618123
2007-06-29,1.0,1.0,11.053374964719797,0.0,0.9333333333333333,0.0004702399668448346
2007-07-02,1.0,1.0,10.329039147004531,0.0,0.8666666666666667,0.0007924238807002422
2007-07-03,1.0,1.0,10.155469853905585,0.0,0.85,0.0011811252874346552
2007-07-05,1.0,1.0,10.885659843683925,0.0,0.8666666666666667,0.0014778006563719748
2007-07-06,1.0,1.0,11.810660475661079,0.0,0.7666666666666667,0.0015493094913036928
2007-07-09,1.0,1.0,12.793890754817854,0.0,0.8333333333333334,0.0017412113219358893
2007-07-10,1.0,1.0,12.877115764804783,0.0,0.9833333333333333,0.001738876658412246
2007-07-11,1.0,1.0,12.657998927823462,0.0,0.9166666666666666,0.0016650418889003033
2007-07-12,1.0,1.0,13.966135689859327,0.0,0.8666666666666667,0.0018884989475081724
2007-07-13,1.0,1.0,15.580252083398841,0.0,0.7666666666666667,0.0022423804572851767
2007-07-16,1.0,1.0,17.219523471880557,0.0,0.8666666666666667,0.002647491351309079
2007-07-17,1.0,1.0,19.01648371102965,0.0,0.8666666666666667,0.003075925753449613
2007-07-18,1.0,1.0,19.8816672644053,0.0,0.8833333333333333,0.0034346367780646835
2007-07-19,1.0,1.0,21.32256468798862,0.0,0.7333333333333333,0.003607736440664199
2007-07-20,1.0,1.0,21.263287393115586,0.0,0.95,0.0037796781427435248
2007-07-23,1.0,1.0,21.208244190733485,0.0,0.9333333333333333,0.0037250099050629227
2007-07-24,1.0,1.0,19.9356996689556,0.0,0.9833333333333333,0.0033638727178202177
2007-07-25,1.0,1.0,18.754051184447565,0.0,0.9666666666666667,0.0028084383098193754
2007-07-26,1.0,1.0,19.110537411475544,0.0,1.0,0.0023075250570677337
2007-07-27,1.0,1.0,19.513991417902766,0.0,1.0,0.0014728955703185497
2007-07-30,1.0,1.0,19.939455529560707,0.0,0.9833333333333333,0.0007600879313801481
2007-07-31,1.0,1.0,20.956967014955875,0.0,0.9833333333333333,-0.0001281349306749747
2007-08-01,1.0,1.0,22.363723721265814,0.0,0.9833333333333333,-0.0008063475291047561
2007-08-02,1.0,1.0,22.61305084559361,0.0,0.95,-0.0012149216999838112
2007-08-03,1.0,1.0,23.51534157924849,0.0,1.0,-0.0018628924928405105
2007-08-06,1.0,1.0,24.468525870124548,0.0,0.9333333333333333,-0.002239965201310727
2007-08-07,1.0,1.0,24.196393312108878,0.0,0.9166666666666666,-0.002624652981777818
2007-08-08,1.0,1.0,23.20685087030813,0.0,0.9,-0.0027253325500996173
2007-08-09,1.0,1.0,23.11638220183296,0.0,1.0,-0.003013191700163429
2007-08-10,1.0,1.0,23.992328024479047,0.0,1.0,-0.0032234769034689735
2007-08-13,1.0,1.0,24.721868929337738,0.0,0.9833333333333333,-0.0032212362118721463
2007-08-14,1.0,1.0,25.97663552618993,0.0,0.9833333333333333,-0.0033435265783330684
2007-08-15,1.0,1.0,27.717349243243557,0.0,1.0,-0.0036611136339895086
2007-08-16,1.0,1.0,30.001812522529573,0.0,1.0,-0.0039006758577445184
2007-08-17,1.0,1.0,31.11308118294397,0.0,0.9666666666666667,-0.003696403593419036
2007-08-20,1.0,1.0,31.95883230691897,0.0,0.8833333333333333,-0.003352514950173559
2007-08-21,1.0,1.0,32.158867891220254,0.0,0.8666666666666667,-0.0029809744661229254
2007-08-22,1.0,1.0,31.583827644085677,0.0,0.7666666666666667,-0.0023209511602991675
2007-08-23,1.0,1.0,30.855648066245692,0.0,0.75,-0.0018291577923242768
2007-08-24,1.0,1.0,29.69045515242926,0.0,0.65,-0.0013930049439269687
2007-08-27,1.0,1.0,28.60849030388543,0.0,0.75,-0.0009062438535905368
2007-08-28,1.0,1.0,28.59777797256154,0.0,0.8666666666666667,-0.0010916245629457699
2007-08-29,1.0,1.0,28.026370981918358,0.0,0.8,-0.0006755644004931779
2007-08-30,1.0,1.0,26.732100573549406,0.0,0.8166666666666667,-7.638408903193331e-05
2007-08-31,1.0,1.0,25.16160239770654,0.0,0.7333333333333333,0.00037447890207777703
2007-09-04,1.0,1.0,23.99315493200323,0.0,0.6833333333333333,0.0011748885772962844
2007-09-05,1.0,1.0,22.86237162865473,0.0,0.8,0.0019131818778610123
2007-09-06,1.0,1.0,21.73951378872209,0.0,0.7666666666666667,0.002773724024133472
2007-09-07,1.0,1.0,20.64886994608631,0.0,0.85,0.0030524168182788558
2007-09-10,1.0,1.0,19.45886211558069,0.0,0.9166666666666666,0.0031148409999768654
2007-09-11,1.0,1.0,18.07083714225306,0.0,0.8166666666666667,0.003416111677493495
2007-09-12,1.0,1.0,17.22306482295509,0.0,0.75,0.003463807770773251
2007-09-13,1.0,1.0,16.435847669321266,0.0,0.7333333333333333,0.0032132989606888157
2007-09-14,1.0,1.0,15.415967472930507,0.0,0.7333333333333333,0.0027443147967175117
2007-09-17,1.0,1.0,14.354919638380109,0.0,0.8833333333333333,0.0023391303199506224
2007-09-18,1.0,1.0,14.489776479252454,0.0,0.38333333333333336,0.0022093604192539203
2007-09-19,1.0,1.0,15.127304842267591,0.0,0.36666666666666664,0.002217572618344058
2007-09-20,1.0,1.0,15.624679267459054,0.0,0.38333333333333336,0.0023050820985791877
2007-09-21,1.0,1.0,16.35196439948601,0.0,0.3333333333333333,0.00235283258098385
2007-09-24,1.0,1.0,17.45113406675115,0.0,0.3333333333333333,0.0025946449898975278
2007-09-25,1.0,1.0,18.574562701146853,0.0,0.3,0.002785354552926771
2007-09-26,1.0,1.0,20.015043663159094,0.0,0.25,0.0026112133766640743
2007-09-27,1.0,1.0,21.473979938444156,0.0,0.21666666666666667,0.0027869692987940774
2007-09-28,1.0,1.0,22.45776281349373,0.0,0.25,0.0029128944676274898
2007-10-01,1.0,1.0,23.815291075498333,0.0,0.23333333333333334,0.0032322152768207396
2007-10-02,1.0,1.0,25.075853033074036,0.0,0.26666666666666666,0.003742050585330504
2007-10-03,1.0,1.0,25.75578327302386,0.0,0.3,0.003961889337077462
2007-10-04,1.0,1.0,26.034957834216925,0.0,0.23333333333333334,0.004095181061938886
2007-10-05,1.0,1.0,27.34297011461477,0.0,0.11666666666666667,0.004090498740601885
2007-10-08,1.0,1.0,28.76345841502174,0.0,0.15,0.0040912726967816315
2007-10-09,1.0,1.0,30.30326773083318,0.0,0.06666666666666667,0.004237739968805189
2007-10-10,1.0,1.0,31.823357199236675,0.0,0.06666666666666667,0.004303741854864397
2007-10-11,1.0,1.0,31.33867113074287,0.0,0.3,0.004161609576215786
2007-10-12,1.0,1.0,30.88860549571291,0.0,0.15,0.004032030120367504
2007-10-15,1.0,1.0,30.662364420323833,0.0,0.31666666666666665,0.003646588051099336
2007-10-16,1.0,1.0,30.41109211522951,0.0,0.3333333333333333,0.0034224959426739426
2007-10-17,1.0,1.0,30.617875018286234,0.0,0.21666666666666667,0.0032810309049839154
2007-10-18,1.0,1.0,31.058776673946063,0.0,0.2,0.003094896514618629
2007-10-19,1.0,1.0,29.98772366330348,0.0,0.5666666666666667,0.002624265081270638
2007-10-22,1.0,1.0,28.359900926947763,0.0,0.48333333333333334,0.0022290023521813005
2007-10-23,1.0,1.0,28.141411911552012,0.0,0.38333333333333336,0.002190413796064108
2007-10-24,1.0,1.0,26.82139301175537,0.0,0.43333333333333335,0.0020917541429695
2007-10-25,1.0,1.0,25.64220946050065,0.0,0.45,0.0018172662994754539
2007-10-26,1.0,1.0,24.809753062578018,0.0,0.3333333333333333,0.0016320231679315318
2007-10-29,1.0,1.0,24.192887595892866,0.0,0.35,0.0016305306314379358
2007-10-30,1.0,1.0,23.89661002355651,0.0,0.48333333333333334,0.001604637507149215
2007-10-31,1.0,1.0,24.18877022482087,0.0,0.21666666666666667,0.0015950283593921955
2007-11-01,1.0,1.0,24.327781428570056,0.0,0.6333333333333333,0.0013070173696434673
2007-11-02,1.0,1.0,23.77124149167991,0.0,0.6333333333333333,0.001334233665712147
2007-11-05,1.0,1.0,23.236061249168888,0.0,0.7166666666666667,0.0013398116149536544
2007-11-06,1.0,1.0,23.125205383884595,0.0,0.5333333333333333,0.0015223233974710941
2007-11-07,1.0,1.0,22.142014046366967,0.0,0.9333333333333333,0.0014083477450245719
2007-11-08,1.0,1.0,22.76701576507579,0.0,0.8666666666666667,0.0005935972816760639
2007-11-09,1.0,1.0,23.901061775434805,0.0,0.9833333333333333,-0.0004660146612870069
2007-11-12,1.0,1.0,25.69619168487727,0.0,1.0,-0.0019826909663085415
2007-11-13,1.0,1.0,26.626943343033496,0.0,0.7333333333333333,-0.0027308606909897796
2007-11-14,1.0,1.0,26.689632108283977,0.0,0.8666666666666667,-0.0035108226680814827
2007-11-15,1.0,1.0,27.091278662462372,0.0,0.9666666666666667,-0.00417850085759847
2007-11-16,1.0,1.0,27.48370322509096,0.0,0.8333333333333334,-0.004954660238292823
2007-11-19,1.0,1.0,27.848097461817503,0.0,0.85,-0.005737583223927842
2007-11-20,1.0,1.0,28.521243798618787,0.0,0.7333333333333333,-0.005926739773286207
2007-11-21,1.0,1.0,29.20153163217908,0.0,0.9333333333333333,-0.0063840380269088
2007-11-23,1.0,1.0,29.833227477627922,0.0,0.8166666666666667,-0.006640043873553193
2007-11-26,1.0,1.0,30.762634856784796,0.0,0.9833333333333333,-0.0069548092620927955
2007-11-27,1.0,1.0,31.62565599457332,0.0,0.8666666666666667,-0.006513931547733313
2007-11-28,1.0,1.0,29.98041997811637,0.0,0.6333333333333333,-0.005448205847463218
2007-11-29,1.0,1.0,28.228712874754255,0.0,0.6,-0.004178530481227355
2007-11-30,1.0,1.0,26.241776815590608,0.0,0.55,-0.00328227366502497
2007-12-03,1.0,1.0,24.489882790419674,0.0,0.6166666666666667,-0.0022850452390224805
2007-12-04,1.0,1.0,23.366283313879443,0.0,0.6333333333333333,-0.0013285133960782055
2007-12-05,1.0,1.0,22.28962467947817,0.0,0.55,0.00018177561701629612
2007-12-06,1.0,1.0,21.654459829619903,0.0,0.48333333333333334,0.0015348005756003918
2007-12-07,1.0,1.0,21.230459411903123,0.0,0.48333333333333334,0.0024333722087077465
2007-12-10,1.0,1.0,20.986253755063682,0.0,0.4666666666666667,0.0028389402668965156
2007-12-11,1.0,1.0,19.605313127444823,0.0,0.6833333333333333,0.0025268257824368444
2007-12-12,1.0,1.0,18.66576180749571,0.0,0.5833333333333334,0.0027927584049912335
2007-12-13,1.0,1.0,17.79332129611439,0.0,0.6,0.002790568645735446
2007-12-14,1.0,1.0,17.053351775489553,0.0,0.6666666666666666,0.0025282453177432615
2007-12-17,1.0,1.0,17.593887440930114,0.0,0.7833333333333333,0.0020477489983725537
2007-12-18,1.0,1.0,18.529409067922195,0.0,0.5666666666666667,0.001378219335028304
2007-12-19,1.0,1.0,19.3981077215577,0.0,0.5,0.000770118833006261
2007-12-20,1.0,1.0,19.102197184251647,0.0,0.35,0.0002623460382408793
2007-12-21,1.0,1.0,17.767173945467537,0.0,0.15,0.00015124606734020888
2007-12-24,1.0,1.0,17.041400449883493,0.0,0.21666666666666667,-0.00016652437347573467
2007-12-26,1.0,1.0,16.595489768491298,0.0,0.21666666666666667,-0.0002086646779651219
2007-12-27,1.0,1.0,15.826768304133534,0.0,0.31666666666666665,-3.9138537846925306e-05
2007-12-28,1.0,1.0,14.776393813898352,0.0,0.36666666666666664,0.00017498315777654763
2007-12-31,1.0,1.0,13.903056090870917,0.0,0.5166666666666667,0.00010260891764389423
2008-01-02,1.0,1.0,14.212956060478362,0.0,0.6166666666666667,-0.00033290929531348514
2008-01-03,1.0,1.0,14.500720317970988,0.0,0.48333333333333334,-0.0007591589159587945
2008-01-04,0.0,1.0,16.234881909450312,1.0,0.7,-0.0015980551657996118
2008-01-07,0.0,1.0,18.27413922029357,2.0,0.6833333333333333,-0.0021399783149087075
2008-01-08,0.0,1.0,20.42255736191841,3.0,0.8,-0.0029897324515073703
2008-01-09,0.0,1.0,22.635370531173635,4.0,0.7333333333333333,-0.0031664629263659224
2008-01-10,0.0,1.0,24.056734774859695,5.0,0.5833333333333334,-0.0036364097206656996
2008-01-11,0.0,1.0,25.690092249720514,6.0,0.6166666666666667,-0.0042177188062432315
2008-01-14,0.0,1.0,26.86700348084795,7.0,0.4666666666666667,-0.004344474618967789
2008-01-15,0.0,1.0,28.465472692488763,8.0,0.55,-0.005139918799095049
2008-01-16,0.0,1.0,30.344545036210302,9.0,0.75,-0.006311219398207489
2008-01-17,0.0,1.0,32.196406755550605,10.0,0.95,-0.007555225323037735
2008-01-18,0.0,1.0,34.00751232572777,11.0,0.9166666666666666,-0.008595636504290264
2008-01-22,0.0,1.0,36.42899009850989,12.0,0.9833333333333333,-0.009740569854303289
2008-01-23,0.0,1.0,38.942630763817746,13.0,0.9666666666666667,-0.010183777686192113
2008-01-24,0.0,1.0,40.29823078993913,14.0,0.8833333333333333,-0.009691229485517053
2008-01-25,0.0,1.0,40.49814069527282,15.0,0.9666666666666667,-0.009554289831861202
2008-01-28,0.0,1.0,40.83931288904231,16.0,0.8666666666666667,-0.008970145965068748
2008-01-29,0.0,1.0,40.885942698679095,17.0,0.8333333333333334,-0.008180775522370861
2008-01-30,0.0,1.0,40.22613902191997,18.0,0.8333333333333334,-0.0073895006781971775
2008-01-31,0.0,1.0,39.81089480177652,19.0,0.7333333333333333,-0.006294429307459871
2008-02-01,0.0,0.0,39.099913262090354,20.0,0.5166666666666667,-0.004879053004947379
2008-02-04,0.0,0.0,38.43971611809606,21.0,0.6833333333333333,-0.004392346626608241
2008-02-05,0.0,0.0,38.57724025685009,22.0,0.8833333333333333,-0.004331700511749031
2008-02-06,0.0,0.0,39.12002780221294,23.0,0.9333333333333333,-0.004815470902223788
2008-02-07,0.0,0.0,39.891558736216986,24.0,0.8166666666666667,-0.004566913762248137
2008-02-08,0.0,0.0,40.60798031779217,25.0,0.8666666666666667,-0.003951161310971125
2008-02-11,0.0,0.0,40.68070277027193,26.0,0.7833333333333333,-0.003385249201149549
2008-02-12,0.0,0.0,40.167417938232184,27.0,0.7166666666666667,-0.0025615723145892702
2008-02-13,0.0,0.0,39.44116714222876,28.0,0.6,-0.0017049100111523503
2008-02-14,0.0,0.0,38.95011765182077,29.0,0.6333333333333333,-0.0013019811807168675
2008-02-15,0.0,0.0,38.78534242680946,30.0,0.6166666666666667,-0.0010787466046974538
2008-02-19,0.0,0.0,37.934994072682706,31.0,0.65,-0.0008457356536102714
2008-02-20,0.0,0.0,37.16846577611602,32.0,0.5666666666666667,-0.0009082792763113619
2008-02-21,0.0,0.0,35.94008093694101,33.0,0.6333333333333333,-0.0011753311528152077
2008-02-22,0.0,0.0,35.408439467678924,34.0,0.5166666666666667,-0.0010338354565111213
2008-02-25,0.0,0.0,34.404102903858096,35.0,0.31666666666666665,-0.0011093221192575301
2008-02-26,0.0,0.0,32.94517777533658,36.0,0.18333333333333332,-0.001005406067602275
2008-02-27,0.0,0.0,31.590461584566604,37.0,0.3,-0.0007929615019014286
2008-02-28,0.0,0.0,30.235785439982937,38.0,0.4166666666666667,-0.0006530378636276368
2008-02-29,0.0,0.0,30.022639730656795,39.0,0.7666666666666667,-0.0006249611070139244
2008-03-03,0.0,0.0,30.29699061334839,40.0,0.7333333333333333,-0.00042959523452952694
2008-03-04,0.0,0.0,30.712819294628623,41.0,0.65,-0.0002821079806358027
2008-03-05,0.0,0.0,30.35004865352227,42.0,0.5666666666666667,-0.0004643457615996046
2008-03-06,0.0,0.0,30.530240520069892,43.0,0.8,-0.0012867724961031378
2008-03-07,0.0,0.0,31.19638843760085,44.0,0.7833333333333333,-0.002002213173608581
2008-03-10,0.0,0.0,31.95089678428959,45.0,0.9833333333333333,-0.002822921832341936
2008-03-11,0.0,0.0,31.605405906833266,46.0,0.7,-0.0026931098973198625
2008-03-12,0.0,0.0,30.5161841406909,47.0,0.7333333333333333,-0.0027631723498679297
2008-03-13,0.0,0.0,30.154569885520413,48.0,0.7333333333333333,-0.0023035062063272854
2008-03-14,0.0,0.0,29.873480325915743,49.0,1.0,-0.0024077953676865994
2008-03-17,0.0,0.0,30.1306192241488,50.0,1.0,-0.0027747778277324394
2008-03-18,0.0,0.0,28.753416589160004,51.0,0.55,-0.0023028371283884217
2008-03-19,0.0,0.0,27.201781809586652,52.0,0.95,-0.002271118587644224
2008-03-20,0.0,0.0,25.881935770926066,53.0,0.6333333333333333,-0.001959179923127966
2008-03-24,0.0,0.0,24.96565413291072,54.0,0.5,-0.001085822970810818
2008-03-25,0.0,0.0,24.355313609921293,55.0,0.48333333333333334,-0.0001494349830632834
2008-03-26,0.0,0.0,23.78856883857397,56.0,0.5333333333333333,0.0007703842306481569
2008-03-27,0.0,0.0,22.62799203709351,57.0,0.5,0.0014631657660939567
2008-03-28,0.0,0.0,21.151490138346357,58.0,0.43333333333333335,0.0020353849333306076
2008-03-31,0.0,0.0,19.780452660938288,59.0,0.4166666666666667,0.002260801189742342
2008-04-01,0.0,0.0,19.91670920249037,60.0,0.03333333333333333,0.0028581015220119407
2008-04-02,0.0,0.0,20.339298891871323,60.0,0.11666666666666667,0.0035113086636588946
2008-04-03,0.0,0.0,20.694374149778934,60.0,0.1,0.004168077367689992
2008-04-04,0.0,0.0,21.352526079587506,60.0,0.03333333333333333,0.004480128777155202
2008-04-07,0.0,0.0,22.008525749850797,60.0,0.03333333333333333,0.004640261661184714
2008-04-08,0.0,0.0,21.962443372949814,60.0,0.03333333333333333,0.004313580272476301
2008-04-09,0.0,0.0,21.214404854982096,60.0,0.11666666666666667,0.004246864626151133
2008-04-10,0.0,0.0,20.853664404768434,60.0,0.03333333333333333,0.004163901180940779
2008-04-11,0.0,0.0,19.5536256111495,60.0,0.2,0.003873504665239816
2008-04-14,0.0,0.0,18.158631327591838,60.0,0.23333333333333334,0.0030902458729046927
2008-04-15,0.0,0.0,17.159771029711063,60.0,0.13333333333333333,0.001967934535281319
2008-04-16,0.0,0.0,16.819627407102836,60.0,0.016666666666666666,0.0017697421477417014
2008-04-17,0.0,0.0,16.50377975753805,60.0,0.016666666666666666,0.0011559700086365297
2008-04-18,0.0,0.0,17.41497224367952,60.0,0.016666666666666666,0.001145765561055893
2008-04-21,0.0,0.0,18.366450684580293,60.0,0.05,0.0016476126495479076
2008-04-22,0.0,0.0,18.527586875554643,60.0,0.08333333333333333,0.0019796461643218463
2008-04-23,0.0,0.0,18.9117016986305,60.0,0.03333333333333333,0.002325128661988439
2008-04-24,0.0,0.0,19.816324511909333,60.0,0.016666666666666666,0.002396088163789741
2008-04-25,0.0,0.0,20.656331409953964,60.0,0.016666666666666666,0.002270468721858879
2008-04-28,0.0,0.0,21.638925544676535,60.0,0.03333333333333333,0.0021222617327456947
2008-04-29,0.0,0.0,22.65731733882284,60.0,0.08333333333333333,0.002580558243519514
2008-04-30,0.0,0.0,23.830152742445414,60.0,0.16666666666666666,0.002864659917787758
2008-05-01,1.0,0.0,25.376950430107858,0.0,0.016666666666666666,0.00344814809819853
2008-05-02,1.0,0.0,27.10392694235684,0.0,0.016666666666666666,0.004125394795104317
2008-05-05,1.0,0.0,28.707547989445178,0.0,0.05,0.004657850662034744
2008-05-06,1.0,0.0,29.708407853879248,0.0,0.03333333333333333,0.0050331223348479125
2008-05-07,0.0,0.0,30.142076240281575,1.0,0.11666666666666667,0.004995211317114441
2008-05-08,1.0,0.0,30.544768313369453,0.0,0.08333333333333333,0.005045362462926183
2008-05-09,1.0,0.0,30.605065054225182,0.0,0.1,0.0045947169841638056
